price,building_number,street_number,street_name,city,province,squares,type,year,age,bed,bath,tax
"$598,000",804,2004,Fullerton Avenue,North Vancouver,BC,864 sq.ft.,"Residential, Condo",1977,41,2,1,"$1,410"
"$598,000",802,789,Drake Street,Vancouver West,BC,600 sq.ft.,"Residential, Condo",1991,27,1,1,$981
"$598,000",208,262,Salter Street,New Westminster,BC,962 sq.ft.,"Residential, Condo",2016,2,2,2,"$2,252"
"$598,000",307,1010,Howe Street,Vancouver West,BC,531 sq.ft.,"Residential, Condo",1982,36,1,1,"$1,182"
"$598,000",705,7325,Arcola Street,Burnaby,BC,850 sq.ft.,"Residential, Condo",2009,9,2,2,"$1,494"
"$598,000",1406,6838,Station Hill Drive,Burnaby,BC,"1,001 sq.ft.","Residential, Condo",1996,22,2,2,"$2,201"
"$598,000",325,2628,Maple Street,Port Coquitlam,BC,"1,028 sq.ft.","Residential, Condo",2009,9,2,2,"$1,789"
"$598,000",206,8031,Nunavut Lane,Vancouver West,BC,532 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,279"
"$598,000",206,9200,Ferndale Road,Richmond,BC,874 sq.ft.,"Residential, Condo",2006,12,2,2,"$1,524"
"$598,000",201,2250,Se Marine Drive,Vancouver East,BC,"1,230 sq.ft.","Residential, Condo",1989,29,2,2,"$1,301"
"$598,000",1703,892,Carnarvon Street,New Westminster,BC,779 sq.ft.,"Residential, Condo",2009,9,2,2,"$1,806"
"$598,000",1601,5911,Alderbridge Way,Richmond,BC,883 sq.ft.,"Residential, Condo",1998,20,2,2,"$1,247"
"$597,000",2206,7090,Edmonds Street,Burnaby,BC,691 sq.ft.,"Residential, Condo",2012,6,1,1,"$1,997"
"$596,970",307,1345,Comox Street,Vancouver West,BC,602 sq.ft.,"Residential, Condo",1982,36,1,1,"$1,264"
"$595,900",1106,3920,Hastings Street,Burnaby,BC,990 sq.ft.,"Residential, Condo",1986,32,1,1,"$2,262"
"$595,000",505,888,Hamilton Street,Vancouver West,BC,622 sq.ft.,"Residential, Condo",1993,25,1,1,"$1,251"
"$595,000",103,2250,Se Marine Drive,Vancouver East,BC,"1,259 sq.ft.","Residential, Condo",1989,29,3,2,"$1,165"
"$595,000",1203,2004,Fullerton Avenue,North Vancouver,BC,843 sq.ft.,"Residential, Condo",1977,41,2,1,"$1,547"
"$595,000",208,245,Brookes Street,New Westminster,BC,819 sq.ft.,"Residential, Condo",2012,6,2,2,"$1,952"
"$595,000",1807,2008,Fullerton Avenue,North Vancouver,BC,759 sq.ft.,"Residential, Condo",1977,41,2,1+1,"$1,356"
"$595,000",208,2627,Shaughnessy Street,Port Coquitlam,BC,"1,064 sq.ft.","Residential, Condo",2008,10,2,2,"$1,785"
"$594,900",202,3767,Norfolk Street,Burnaby,BC,"1,022 sq.ft.","Residential, Condo",1991,27,2,2,"$1,893"
"$594,900",402,2389,Hawthorne Avenue,Port Coquitlam,BC,954 sq.ft.,"Residential, Condo",2020,NA,2,2,NA
"$594,800",1601,438,Seymour Street,Vancouver West,BC,534 sq.ft.,"Residential, Condo",1996,22,1,1,"$1,142"
"$593,000",2201,4888,Brentwood Drive,Burnaby,BC,696 sq.ft.,"Residential, Condo",2008,10,1,1,"$2,056"
"$590,000",401,172,Victory Ship Way,North Vancouver,BC,600 sq.ft.,"Residential, Condo",2010,8,1,1,"$1,553"
"$590,000",509,360,E 36th Avenue,Vancouver East,BC,771 sq.ft.,"Residential, Condo",1994,24,1,1,"$1,424"
"$590,000",306,1928,E 11th Avenue,Vancouver East,BC,736 sq.ft.,"Residential, Condo",1994,24,1,1,"$1,136"
"$590,000",1703,4670,Assembly Way,Burnaby,BC,513 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$590,000",Ph1,5248,Grimmer Street,Burnaby,BC,745 sq.ft.,"Residential, Condo",2013,5,2,2,"$1,926"
"$590,000",610,10788,No. 5 Road,Richmond,BC,648 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$589,900",802,10,Laguna Court,New Westminster,BC,"1,095 sq.ft.","Residential, Condo",1996,22,2,2,"$2,000"
"$589,900",202,1818,W 6th Avenue,Vancouver West,BC,675 sq.ft.,"Residential, Condo",1998,20,1,1,"$1,298"
"$589,900",216,100,Capilano Road,Port Moody,BC,966 sq.ft.,"Residential, Condo",2005,13,2,2,"$2,290"
"$589,900",504,74,Richmond Street,New Westminster,BC,"1,263 sq.ft.","Residential, Condo",1996,22,2,2,"$1,810"
"$589,800",1202,2378,Alpha Avenue,Burnaby,BC,454 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$589,000",216,3738,Norfolk Street,Burnaby,BC,939 sq.ft.,"Residential, Condo",1993,25,2,2,"$1,791"
"$589,000",302,328,Clarkson Street,New Westminster,BC,946 sq.ft.,"Residential, Condo",1993,25,2,2,"$1,767"
"$589,000",608,4165,Maywood Street,Burnaby,BC,922 sq.ft.,"Residential, Condo",1982,36,2,1,"$1,971"
"$589,000",1102,3438,Vanness Avenue,Vancouver East,BC,731 sq.ft.,"Residential, Condo",1998,20,2,2,"$1,187"
"$589,000",205,930,W 16th Avenue,Vancouver West,BC,683 sq.ft.,"Residential, Condo",2010,8,1,1,"$1,496"
"$589,000",1602,4657,Hazel Street,Burnaby,BC,705 sq.ft.,"Residential, Condo",1994,24,1,1,"$1,833"
"$589,000",307,100,Capilano Road,Port Moody,BC,996 sq.ft.,"Residential, Condo",2004,14,2,2,"$2,262"
"$589,000",304,11605,227 Street,Maple Ridge,BC,"1,522 sq.ft.","Residential, Condo",1993,25,2,2,"$2,363"
"$589,000",315,488,Helmcken Street,Vancouver West,BC,616 sq.ft.,"Residential, Condo",1995,23,1,1,"$1,185"
"$589,000",401b,3680,Rae Avenue,Vancouver East,BC,924 sq.ft.,"Residential, Condo",1993,25,2,2,$953
"$589,000",203,22577,Royal Crescent,Maple Ridge,BC,"1,343 sq.ft.","Residential, Condo",2019,NA,3,2,NA
"$589,000",420,5380,Oben Street,Vancouver East,BC,711 sq.ft.,"Residential, Condo",2006,12,1,1,$954
"$589,000",305,4868,Brentwood Drive,Burnaby,BC,813 sq.ft.,"Residential, Condo",2008,10,2,2,"$1,990"
"$588,900",1707,7388,Kingsway Street,Burnaby,BC,645 sq.ft.,"Residential, Condo",2019,NA,1,1,NA
"$588,888",701,6152,Kathleen Avenue,Burnaby,BC,"1,177 sq.ft.","Residential, Condo",1989,29,2,2,"$2,196"
"$588,888",6113,5117,Garden City Road,Richmond,BC,933 sq.ft.,"Residential, Condo",2006,12,2,2,"$1,501"
"$588,880",201,4113,Fraser Street,Vancouver East,BC,786 sq.ft.,"Residential, Condo",1995,23,2,2,"$1,129"
"$588,800",419,9098,Halston Court,Burnaby,BC,873 sq.ft.,"Residential, Condo",2007,11,2,2,"$2,002"
"$588,800",502,150,W 15th Street,North Vancouver,BC,605 sq.ft.,"Residential, Condo",2014,4,1,1,"$1,653"
"$588,800",202,9233,Government Street,Burnaby,BC,867 sq.ft.,"Residential, Condo",2007,11,2,2,"$2,001"
"$588,800",1101,7468,Lansdowne Road,Richmond,BC,581 sq.ft.,"Residential, Condo",2017,1,1,1,$940
"$588,800",207,150,E Cordova Street,Vancouver East,BC,635 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,301"
"$588,800",104,828,Royal Avenue,New Westminster,BC,940 sq.ft.,"Residential, Condo",2012,6,2,3+1,"$2,146"
"$588,500",111,8300,Bennett Road,Richmond,BC,"1,249 sq.ft.","Residential, Condo",1989,29,2,2,"$1,513"
"$588,000",308,9633,Manchester Drive,Burnaby,BC,938 sq.ft.,"Residential, Condo",1994,24,2,2,"$1,813"
"$588,000",1505,8180,Granville Avenue,Richmond,BC,878 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,150"
"$588,000",232,4550,Fraser Street,Vancouver East,BC,740 sq.ft.,"Residential, Condo",2011,7,1,1,"$1,410"
"$588,000",210,1177,Hornby Street,Vancouver West,BC,642 sq.ft.,"Residential, Condo",1995,23,1,1,"$1,010"
"$588,000",101,5288,Beresford Street,Burnaby,BC,756 sq.ft.,"Residential, Condo",2014,4,2,2,"$1,886"
"$588,000",2603,6333,Silver Avenue,Burnaby,BC,513 sq.ft.,"Residential, Condo",2015,3,1,1,"$1,529"
"$588,000",217,2238,Kingsway Avenue,Vancouver East,BC,800 sq.ft.,"Residential, Condo",1997,21,2,2,$900
"$588,000",305,15,Smokey Smith Place,New Westminster,BC,956 sq.ft.,"Residential, Condo",2002,16,2,2,"$2,179"
"$588,000",1104,258,Sixth Street,New Westminster,BC,636 sq.ft.,"Residential, Condo",2013,5,2,1+1,"$1,850"
"$588,000",106,9888,Cameron Street,Burnaby,BC,844 sq.ft.,"Residential, Condo",2010,8,2,2,"$2,063"
"$588,000",511,733,W 3rd Street,North Vancouver,BC,618 sq.ft.,"Residential, Condo",2015,3,1,1,"$1,488"
"$588,000",1130,8988,Patterson Road,Richmond,BC,533 sq.ft.,"Residential, Condo",2017,1,1,1,NA
"$588,000",1507,2378,Alpha Avenue,Burnaby,BC,471 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$586,000",422,12339,Steveston Highway,Richmond,BC,879 sq.ft.,"Residential, Condo",2014,4,2,2,"$1,608"
"$585,000",303,1306,Fifth Avenue,New Westminster,BC,825 sq.ft.,"Residential, Condo",2018,NA,2,2,NA
"$585,000",404,120,E 4th Street,North Vancouver,BC,738 sq.ft.,"Residential, Condo",1972,46,1,1,"$1,042"
"$585,000",Ph8,5438,Rupert Street,Vancouver East,BC,836 sq.ft.,"Residential, Condo",2003,15,2,2,"$1,009"
"$585,000",704,110,W 4th Street,North Vancouver,BC,729 sq.ft.,"Residential, Condo",1981,37,2,1,"$1,547"
"$585,000",912,7831,Westminster Highway,Richmond,BC,741 sq.ft.,"Residential, Condo",2003,15,2,1,"$1,463"
"$584,900",314,3608,Deercrest Drive,North Vancouver,BC,882 sq.ft.,"Residential, Condo",1998,20,2,2,"$1,965"
"$584,900",501,415,E Columbia Street,New Westminster,BC,970 sq.ft.,"Residential, Condo",2007,11,2,2,"$1,771"
"$584,000",105,1528,Bowser Avenue,North Vancouver,BC,778 sq.ft.,"Residential, Condo",1992,26,2,2+1,"$2,289"
"$583,000",206,8975,Jones Road,Richmond,BC,983 sq.ft.,"Residential, Condo",1993,25,2,2,"$1,250"
"$583,000",2502,5515,Boundary Road,Vancouver East,BC,577 sq.ft.,"Residential, Condo",2017,1,1,1,"$1,399"
"$582,500",211,8611,General Currie Road,Richmond,BC,995 sq.ft.,"Residential, Condo",1989,29,2,2,"$1,139"
"$580,000",1006,5833,Wilson Avenue,Burnaby,BC,737 sq.ft.,"Residential, Condo",1995,23,2,1,"$1,816"
"$580,000",101,756,Great Northern Way,Vancouver East,BC,872 sq.ft.,"Residential, Condo",1973,45,2,1,"$1,047"
"$580,000",168,4099,Stolberg Street,Richmond,BC,955 sq.ft.,"Residential, Condo",2014,4,2,2,"$1,526"
"$580,000",805,5400,Hollybridge Way,Richmond,BC,673 sq.ft.,"Residential, Condo",2020,NA,2,1,NA
"$580,000",203,125,W 18th Street,North Vancouver,BC,916 sq.ft.,"Residential, Condo",1988,30,2,1,"$1,525"
"$580,000",102,5568,Barker Avenue,Burnaby,BC,"1,005 sq.ft.","Residential, Condo",1991,27,2,2,"$2,120"
"$580,000",205,9366,Tomicki Avenue,Richmond,BC,832 sq.ft.,"Residential, Condo",2016,2,2,2,"$1,642"
"$580,000",913,5665,Boundary Road,Vancouver East,BC,546 sq.ft.,"Residential, Condo",2016,2,1,1,$893
"$579,900",302,2389,Hawthorne Avenue,Port Coquitlam,BC,953 sq.ft.,"Residential, Condo",2020,NA,2,2,NA
"$579,900",305,330,E 7th Avenue,Vancouver East,BC,676 sq.ft.,"Residential, Condo",1976,42,1,1,"$1,032"
"$579,900",601,38,Leopold Place,New Westminster,BC,"1,167 sq.ft.","Residential, Condo",1992,26,2,2,"$2,000"
"$579,900",206,22327,River Road,Maple Ridge,BC,841 sq.ft.,"Residential, Condo",2015,3,2,2,"$1,812"
"$579,000",E202,3651,Foster Avenue,Vancouver East,BC,813 sq.ft.,"Residential, Condo",2007,11,2,1,"$1,122"
"$579,000",801,488,Sw Marine Drive,Vancouver West,BC,493 sq.ft.,"Residential, Condo",2015,3,1,1,"$1,050"
"$579,000",1601,4815,Eldorado Mews,Vancouver East,BC,575 sq.ft.,"Residential, Condo",2013,5,1,1,"$1,071"
"$579,000",312,7453,Moffatt Road,Richmond,BC,"1,082 sq.ft.","Residential, Condo",1988,30,2,2,"$1,112"
"$579,000",609,33,W Pender Street,Vancouver West,BC,625 sq.ft.,"Residential, Condo",2009,9,1,1,"$1,254"
"$579,000",406,175,W 1st Street,North Vancouver,BC,605 sq.ft.,"Residential, Condo",2005,13,1,1,"$1,691"
"$579,000",1803,6540,Burlington Avenue,Burnaby,BC,"1,065 sq.ft.","Residential, Condo",1983,35,2,1,"$1,962"
"$579,000",1806,8131,Nunavut Lane,Vancouver West,BC,454 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,113"
"$579,000",202,2020,Fullerton Avenue,North Vancouver,BC,988 sq.ft.,"Residential, Condo",1972,46,2,2+1,"$1,505"
"$579,000",201,5555,Victoria Drive,Vancouver East,BC,845 sq.ft.,"Residential, Condo",2001,17,2,2,"$1,175"
"$579,000",323,350,E 2nd Avenue,Vancouver East,BC,727 sq.ft.,"Residential, Condo",1995,23,NA,1,"$1,212"
"$579,000",717,5665,Boundary Road,Vancouver East,BC,597 sq.ft.,"Residential, Condo",2017,1,1,1,"$1,223"
"$579,000",E204,515,E 15th Avenue,Vancouver East,BC,724 sq.ft.,"Residential, Condo",1995,23,2,2,"$1,235"
"$579,000",210,1201,W 16th Street,North Vancouver,BC,607 sq.ft.,"Residential, Condo",2015,3,1,1,"$2,495"
"$579,000",806,5233,Gilbert Road,Richmond,BC,627 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,585"
"$579,000",211,2627,Shaughnessy Street,Port Coquitlam,BC,"1,082 sq.ft.","Residential, Condo",2008,10,2,2,"$1,802"
"$578,000",107,8080,Jones Road,Richmond,BC,935 sq.ft.,"Residential, Condo",1996,22,2,2,"$1,181"
"$578,000",1306,8180,Granville Avenue,Richmond,BC,866 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,150"
"$578,000",2302,5515,Boundary Road,Vancouver East,BC,576 sq.ft.,"Residential, Condo",2017,1,1,1,"$1,044"
"$578,000",807,8180,Granville Avenue,Richmond,BC,867 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,322"
"$578,000",1210,4105,Maywood Street,Burnaby,BC,946 sq.ft.,"Residential, Condo",1976,42,2,2,"$1,820"
"$578,000",1002,9633,Manchester Drive,Burnaby,BC,957 sq.ft.,"Residential, Condo",1994,24,2,2,"$2,013"
"$576,000",907,7488,Lansdowne Road,Richmond,BC,581 sq.ft.,"Residential, Condo",2017,1,1,1,"$1,489"
"$576,000",301,1260,W 10th Avenue,Vancouver West,BC,713 sq.ft.,"Residential, Condo",1976,42,1,1,"$1,448"
"$575,500",301,124,W 3rd Street,North Vancouver,BC,676 sq.ft.,"Residential, Condo",1999,19,1,1,"$1,453"
"$575,000",411,9339,University Crescent,Burnaby,BC,857 sq.ft.,"Residential, Condo",2004,14,2,2,"$1,783"
"$575,000",202,7038,21st Avenue,Burnaby,BC,950 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,900"
"$575,000",2008,5380,Oben Street,Vancouver East,BC,680 sq.ft.,"Residential, Condo",2005,13,1,1,"$1,065"
"$575,000",A324,2099,Lougheed Highway,Port Coquitlam,BC,"1,330 sq.ft.","Residential, Condo",2002,16,2,2,"$1,735"
"$575,000",3503,898,Carnarvon Street,New Westminster,BC,773 sq.ft.,"Residential, Condo",2008,10,2,2,"$1,931"
"$575,000",104,12633,No. 2 Road,Richmond,BC,942 sq.ft.,"Residential, Condo",1996,22,2,2,"$1,536"
"$575,000",1403,650,16th Street,West Vancouver,BC,657 sq.ft.,"Residential, Condo",1973,45,NA,1,"$1,152"
"$575,000",1310,6651,Minoru Boulevard,Richmond,BC,"1,255 sq.ft.","Residential, Condo",1974,44,2,2,"$1,366"
"$575,000",2006,888,Carnarvon Street,New Westminster,BC,802 sq.ft.,"Residential, Condo",2009,9,2,2,"$1,996"
"$575,000",702,4350,Beresford Street,Burnaby,BC,"1,066 sq.ft.","Residential, Condo",1988,30,2,2,"$2,237"
"$575,000",201,725,Commercial Drive,Vancouver East,BC,882 sq.ft.,"Residential, Condo",1977,41,2,1,$911
"$574,900",1102,438,Seymour Street,Vancouver West,BC,574 sq.ft.,"Residential, Condo",1996,22,1,1,"$1,142"
"$574,800",309,1877,W 5th Avenue,Vancouver West,BC,745 sq.ft.,"Residential, Condo",1975,43,1,1,"$1,381"
"$572,500",205,2238,Kingsway,Vancouver East,BC,812 sq.ft.,"Residential, Condo",1997,21,2,2,$864
"$572,300",801,939,Homer Street,Vancouver West,BC,445 sq.ft.,"Residential, Condo",1997,21,1,1,$979
"$570,000",1109,8180,Granville Avenue,Richmond,BC,909 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,412"
"$570,000",711,189,Keefer Street,Vancouver East,BC,462 sq.ft.,"Residential, Condo",2015,3,1,1,"$1,055"
"$570,000",1007,5288,Melbourne Street,Vancouver East,BC,730 sq.ft.,"Residential, Condo",1999,19,2,1,$954
"$570,000",1702,2345,Madison Avenue,Burnaby,BC,645 sq.ft.,"Residential, Condo",2007,11,1,1,"$1,951"
"$569,900",1104,69,Jamieson Court,New Westminster,BC,"1,116 sq.ft.","Residential, Condo",1991,27,2,2,"$1,951"
"$569,900",301,985,W 10th Avenue,Vancouver West,BC,625 sq.ft.,"Residential, Condo",1986,32,1,1,$987
"$569,900",101,3731,W 6th Avenue,Vancouver West,BC,730 sq.ft.,"Residential, Condo",1960,58,1,1,$932
"$569,900",404,1235,Quayside Drive,New Westminster,BC,"1,362 sq.ft.","Residential, Condo",1992,26,3,3+1,"$2,003"
"$569,900",610,2888,Cambie Street,Vancouver West,BC,480 sq.ft.,"Residential, Condo",2017,1,NA,1,"$1,293"
"$569,900",205,70,Richmond Street,New Westminster,BC,"1,190 sq.ft.","Residential, Condo",1995,23,2,2,"$1,635"
"$569,900",210,350,E 2nd Avenue,Vancouver East,BC,698 sq.ft.,"Residential, Condo",1996,22,1,1,"$1,130"
"$569,900",2301,999,Seymour Street,Vancouver West,BC,476 sq.ft.,"Residential, Condo",2014,4,NA,1,"$1,402"
"$569,900",803,4691,W 10th Avenue,Vancouver West,BC,619 sq.ft.,"Residential, Condo",1965,53,1,1,NA
"$569,900",NA,12114,Dewdney Trunk Road,Maple Ridge,BC,"1,782 sq.ft.","Residential, Condo",1984,34,3,3+1,"$3,356"
"$569,800",305,2141,E Hastings Street,Vancouver East,BC,601 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,044"
"$569,000",104,55,Eighth Avenue,New Westminster,BC,874 sq.ft.,"Residential, Condo",2013,5,2,2,"$1,741"
"$569,000",904,235,Guildford Way,Port Moody,BC,878 sq.ft.,"Residential, Condo",2004,14,2,1,"$1,774"
"$569,000",313,700,Klahanie Drive,Port Moody,BC,871 sq.ft.,"Residential, Condo",2006,12,2,2,"$2,129"
"$569,000",307,5438,Rupert Street,Vancouver East,BC,842 sq.ft.,"Residential, Condo",2003,15,2,2,"$1,086"
"$569,000",2908,5665,Boundary Road,Vancouver East,BC,492 sq.ft.,"Residential, Condo",2016,2,1,1,"$1,240"
"$569,000",905,3920,Hastings Street,Burnaby,BC,740 sq.ft.,"Residential, Condo",1986,32,1,1,"$1,697"
"$569,000",801,5619,Cedarbridge Way,Richmond,BC,668 sq.ft.,"Residential, Condo",2017,1,1,1,"$1,668"
"$569,000",1308,5189,Gaston Street,Vancouver East,BC,759 sq.ft.,"Residential, Condo",1995,23,2,2,"$1,019"
"$569,000",1504,1146,Harwood Street,Vancouver West,BC,510 sq.ft.,"Residential, Condo",1974,44,1,1,$897
"$569,000",211,1306,Fifth Avenue,New Westminster,BC,842 sq.ft.,"Residential, Condo",2018,NA,2,2,NA
"$569,000",304,1827,W 3rd Avenue,Vancouver West,BC,519 sq.ft.,"Residential, Condo",1977,41,1,1,$970
"$569,000",101,975,E Broadway,Vancouver East,BC,904 sq.ft.,"Residential, Condo",1979,39,2,1,$959
"$569,000",120,8600,General Currie Road,Richmond,BC,990 sq.ft.,"Residential, Condo",1990,28,2,2,"$1,164"
"$569,000",206,935,W 15th Avenue,Vancouver West,BC,710 sq.ft.,"Residential, Condo",1989,29,1,1,"$1,325"
"$569,000",103,518,Thirteenth Street,New Westminster,BC,829 sq.ft.,"Residential, Condo",1990,28,2,2,"$1,704"
"$569,000",710,6888,Cooney Road,Richmond,BC,659 sq.ft.,"Residential, Condo",2012,6,1,1,"$1,374"
"$569,000",809,660,Nootka Way,Port Moody,BC,776 sq.ft.,"Residential, Condo",2009,9,2,2,"$1,684"
"$569,000",203,3905,Springtree Drive,Vancouver West,BC,672 sq.ft.,"Residential, Condo",1979,39,1,1,"$1,040"
"$569,000",912,8628,Hazelbridge Way,Richmond,BC,569 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$569,000",1501,680,Seylynn Crescent,North Vancouver,BC,603 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$569,000",308,2277,Mcgill Street,Vancouver East,BC,703 sq.ft.,"Residential, Condo",1970,48,1,1,$997
"$569,000",230,5600,Andrews Road,Richmond,BC,859 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,417"
"$569,000",502,9025,Highland Court,Burnaby,BC,821 sq.ft.,"Residential, Condo",2013,5,2,2,"$2,059"
"$569,000",772,4099,Stolberg Street,Richmond,BC,740 sq.ft.,"Residential, Condo",2013,5,2,1,"$1,345"
"$568,900",507,7888,Saba Road,Richmond,BC,665 sq.ft.,"Residential, Condo",2009,9,1,1,"$1,147"
"$568,888",704,9300,Parksville Drive,Richmond,BC,"1,053 sq.ft.","Residential, Condo",1977,41,3,2+1,"$1,198"
"$568,800",115,630,Roche Point Drive,North Vancouver,BC,892 sq.ft.,"Residential, Condo",1995,23,2,2,"$2,334"
"$568,800",420,100,Capilano Road,Port Moody,BC,905 sq.ft.,"Residential, Condo",2005,13,2,2,"$2,122"
"$568,800",105,8880,Jones Road,Richmond,BC,925 sq.ft.,"Residential, Condo",1993,25,2,2,"$1,314"
"$568,800",2201,680,Seylynn Crescent,North Vancouver,BC,598 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$568,000",1015,3557,Sawmill Crescent,Vancouver East,BC,685 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$568,000",1506,7380,Elmbridge Way,Richmond,BC,872 sq.ft.,"Residential, Condo",1996,22,2,2,"$1,217"
"$568,000",30,6588,Southoaks Crescent,Burnaby,BC,833 sq.ft.,"Residential, Condo",1997,21,2,2,"$1,780"
"$568,000",101,2211,W 2nd Avenue,Vancouver West,BC,583 sq.ft.,"Residential, Condo",1976,42,1,1,"$1,238"
"$568,000",204,7040,Granville Avenue,Richmond,BC,996 sq.ft.,"Residential, Condo",1991,27,2,2,$946
"$568,000",118,8120,Jones Road,Richmond,BC,767 sq.ft.,"Residential, Condo",2004,14,2,2,"$1,343"
"$568,000",101,6611,Southoaks Crescent,Burnaby,BC,819 sq.ft.,"Residential, Condo",2000,18,2,2,"$1,887"
"$568,000",705,6622,Southoaks Crescent,Burnaby,BC,846 sq.ft.,"Residential, Condo",1997,21,2,2,"$1,778"
"$568,000",1506,814,Royal Avenue,New Westminster,BC,789 sq.ft.,"Residential, Condo",2007,11,2,2,"$1,881"
"$568,000",906,8628,Hazelbridge Way,Richmond,BC,553 sq.ft.,"Residential, Condo",2018,NA,1,1,NA
"$568,000",102,12268,224 Street,Maple Ridge,BC,"1,346 sq.ft.","Residential, Condo",2009,9,2,2,"$2,628"
"$568,000",1203,6595,Willingdon Avenue,Burnaby,BC,942 sq.ft.,"Residential, Condo",1984,34,2,2+1,"$2,072"
"$568,000",608,159,W 2nd Avenue,Vancouver West,BC,469 sq.ft.,"Residential, Condo",2018,NA,1,1,"$1,118"
"$568,000",303,6068,No 3 Road,Richmond,BC,800 sq.ft.,"Residential, Condo",2007,11,1,1,"$1,450"
"$568,000",104,8220,Jones Road,Richmond,BC,927 sq.ft.,"Residential, Condo",1995,23,2,2,"$1,478"
"$566,000",804,412,Twelfth Street,New Westminster,BC,"1,127 sq.ft.","Residential, Condo",1992,26,2,2,"$1,491"
"$565,000",205,720,Eighth Avenue,New Westminster,BC,"1,098 sq.ft.","Residential, Condo",1974,44,2,2+1,"$1,352"
"$565,000",902,1367,Alberni Street,Vancouver West,BC,445 sq.ft.,"Residential, Condo",1999,19,NA,1,"$1,094"
"$565,000",707,8131,Nunavut Lane,Vancouver West,BC,442 sq.ft.,"Residential, Condo",2015,3,1,1,$976
"$565,000",1107,9188,Hemlock Drive,Richmond,BC,638 sq.ft.,"Residential, Condo",2006,12,1,1,"$1,302"
"$565,000",419,6833,Village Green,Burnaby,BC,775 sq.ft.,"Residential, Condo",2000,18,2,1,"$1,749"
"$565,000",910,2020,Fullerton Avenue,North Vancouver,BC,900 sq.ft.,"Residential, Condo",1975,43,2,1,"$1,467"
"$565,000",2402,3970,Carrigan Court,Burnaby,BC,861 sq.ft.,"Residential, Condo",1987,31,2,2+1,"$1,897"
"$565,000",507,8,Laguna Court,New Westminster,BC,"1,511 sq.ft.","Residential, Condo",1991,27,2,2,"$2,394"
"$565,000",221,100,Capilano Road,Port Moody,BC,917 sq.ft.,"Residential, Condo",2005,13,2,2,"$2,094"
"$565,000",310,289,E 6th Avenue,Vancouver East,BC,474 sq.ft.,"Residential, Condo",2015,3,1,1,"$1,180"
"$564,900",231,5600,Andrews Road,Richmond,BC,873 sq.ft.,"Residential, Condo",1999,19,2,2,"$1,411"
"$564,800",1205,4134,Maywood Street,Burnaby,BC,915 sq.ft.,"Residential, Condo",1985,33,2,1,"$2,032"
"$563,900",309,1111,Lynn Valley Road,North Vancouver,BC,671 sq.ft.,"Residential, Condo",2000,18,1,1,"$2,569"
"$562,800",1709,7362,Elmbridge Way,Richmond,BC,662 sq.ft.,"Residential, Condo",2008,10,1,1,"$1,388"
"$562,000",505,2012,Fullerton Avenue,North Vancouver,BC,834 sq.ft.,"Residential, Condo",1972,46,2,1,"$1,342"
"$560,900",615,7133,14th Avenue,Burnaby,BC,639 sq.ft.,"Residential, Condo",2021,NA,1,1,NA
"$560,000",307,3668,Rae Avenue,Vancouver East,BC,907 sq.ft.,"Residential, Condo",1993,25,2,2,"$1,086"
"$560,000",203,10177,River Drive,Richmond,BC,817 sq.ft.,"Residential, Condo",2018,NA,2,2,NA
"$560,000",303,6651,Minoru Boulevard,Richmond,BC,"1,236 sq.ft.","Residential, Condo",1973,45,2,2,"$1,207"
"$560,000",Ph4,1533,E 8th Avenue,Vancouver East,BC,558 sq.ft.,"Residential, Condo",2009,9,1,1,"$1,170"
"$560,000",2704,4900,Lennox Lane,Burnaby,BC,505 sq.ft.,"Residential, Condo",2017,1,1,1,"$2,224"
"$560,000",1501,4178,Dawson Street,Burnaby,BC,635 sq.ft.,"Residential, Condo",2006,12,1,1,"$2,089"
"$560,000",216,7478,Byrnepark Walk,Burnaby,BC,753 sq.ft.,"Residential, Condo",2009,9,2,2,"$1,978"
"$560,000",309,1516,Charles Street,Vancouver East,BC,726 sq.ft.,"Residential, Condo",1977,41,1,1,"$1,254"
"$559,988",907,1515,Eastern Avenue,North Vancouver,BC,688 sq.ft.,"Residential, Condo",1982,36,1,1,"$1,100"
"$559,900",NA,4324,Garden Grove Drive,Burnaby,BC,900 sq.ft.,"Residential, Condo",1975,43,2,1,"$1,923"
